trial,system,satisfaction,condorcet_compliance,monotonicity_violation_rate
164,RankedPairs,0.5300000000000001,True,0.0
165,Plurality,0.5133333333333334,,0.0
165,Borda,0.5266666666666668,,0.0
165,IRV,0.5133333333333334,,0.0
165,RankedPairs,0.5266666666666668,,0.0
166,Plurality,0.4699999999999999,False,0.0
166,Borda,0.5416666666666667,True,0.0
166,IRV,0.5416666666666667,True,0.0
166,RankedPairs,0.5416666666666667,True,0.0
167,Plurality,0.5366666666666665,True,0.0
167,Borda,0.5366666666666665,True,0.0
167,IRV,0.5366666666666665,True,0.0
167,RankedPairs,0.5366666666666665,True,0.0
168,Plurality,0.5216666666666666,,0.0
168,Borda,0.5216666666666666,,0.0
168,IRV,0.5216666666666666,,0.0
168,RankedPairs,0.5216666666666666,,0.0
169,Plurality,0.5266666666666666,,0.0
169,Borda,0.5266666666666666,,0.0
169,IRV,0.5083333333333333,,0.0
169,RankedPairs,0.5083333333333333,,0.0
170,Plurality,0.5049999999999998,,0.0
170,Borda,0.5049999999999998,,0.0
170,IRV,0.5049999999999998,,0.0
170,RankedPairs,0.5033333333333334,,0.0
171,Plurality,0.5516666666666669,True,0.0
171,Borda,0.5516666666666669,True,0.0
171,IRV,0.5516666666666669,True,0.0
171,RankedPairs,0.5516666666666669,True,0.0
172,Plurality,0.5616666666666668,True,0.0
172,Borda,0.5616666666666668,True,0.0
172,IRV,0.5616666666666668,True,0.0
172,RankedPairs,0.5616666666666668,True,0.0
173,Plurality,0.5299999999999999,True,0.0
173,Borda,0.5299999999999999,True,0.0
173,IRV,0.5299999999999999,True,0.0
173,RankedPairs,0.5299999999999999,True,0.0
174,Plurality,0.5500000000000004,True,0.0
174,Borda,0.5500000000000004,True,0.0
174,IRV,0.5500000000000004,True,0.0
174,RankedPairs,0.5500000000000004,True,0.0
175,Plurality,0.5233333333333333,,0.0
175,Borda,0.5266666666666668,,0.0
175,IRV,0.5266666666666668,,0.0
175,RankedPairs,0.5233333333333333,,0.0
176,Plurality,0.495,False,0.0
176,Borda,0.5183333333333333,True,0.0
176,IRV,0.5183333333333333,True,0.0
176,RankedPairs,0.5183333333333333,True,0.0
177,Plurality,0.5316666666666667,True,0.0
177,Borda,0.5316666666666667,True,0.0
177,IRV,0.5316666666666667,True,0.0
177,RankedPairs,0.5316666666666667,True,0.0
178,Plurality,0.5166666666666668,False,0.0
178,Borda,0.5300000000000001,True,0.0
178,IRV,0.5300000000000001,True,0.0
178,RankedPairs,0.5300000000000001,True,0.0
179,Plurality,0.5199999999999999,False,0.0
179,Borda,0.545,True,0.0
179,IRV,0.545,True,0.0
179,RankedPairs,0.545,True,0.0
180,Plurality,0.5199999999999997,,0.0
180,Borda,0.5233333333333334,,0.0
180,IRV,0.5033333333333335,,0.0
180,RankedPairs,0.5233333333333334,,0.0
181,Plurality,0.5233333333333332,,0.0
181,Borda,0.5233333333333332,,0.0
181,IRV,0.5233333333333332,,0.0
181,RankedPairs,0.51,,0.0
182,Plurality,0.5483333333333335,True,0.0
182,Borda,0.5483333333333335,True,0.0
182,IRV,0.5483333333333335,True,0.0
182,RankedPairs,0.5483333333333335,True,0.0
183,Plurality,0.5066666666666667,False,0.0
183,Borda,0.5233333333333335,True,0.0
183,IRV,0.5233333333333335,True,0.0
183,RankedPairs,0.5233333333333335,True,0.0
184,Plurality,0.5333333333333335,True,0.0
184,Borda,0.5333333333333335,True,0.0
184,IRV,0.5333333333333335,True,0.0
184,RankedPairs,0.5333333333333335,True,0.0
185,Plurality,0.5366666666666667,True,0.0
185,Borda,0.5366666666666667,True,0.0
185,IRV,0.5366666666666667,True,0.0
185,RankedPairs,0.5366666666666667,True,0.0
186,Plurality,0.49499999999999994,,0.0
186,Borda,0.5249999999999999,,0.0
186,IRV,0.5249999999999999,,0.0
186,RankedPairs,0.5249999999999999,,0.0
187,Plurality,0.5166666666666668,True,0.0
187,Borda,0.5166666666666668,True,0.0
187,IRV,0.5166666666666668,True,0.0
187,RankedPairs,0.5166666666666668,True,0.0
188,Plurality,0.5216666666666666,True,0.0
188,Borda,0.5216666666666666,True,0.0
188,IRV,0.5216666666666666,True,0.0
188,RankedPairs,0.5216666666666666,True,0.0
189,Plurality,0.5049999999999999,False,0.0
189,Borda,0.5299999999999998,True,0.0
189,IRV,0.5299999999999998,True,0.0
189,RankedPairs,0.5299999999999998,True,0.0
190,Plurality,0.4883333333333333,False,0.0
190,Borda,0.5100000000000001,True,0.0
190,IRV,0.49333333333333307,False,0.0
190,RankedPairs,0.5100000000000001,True,0.0
191,Plurality,0.5516666666666665,True,0.0
191,Borda,0.5516666666666665,True,0.0
191,IRV,0.5516666666666665,True,0.0
191,RankedPairs,0.5516666666666665,True,0.0
192,Plurality,0.5016666666666666,False,0.0
192,Borda,0.53,True,0.0
192,IRV,0.53,True,0.0
192,RankedPairs,0.53,True,0.0
193,Plurality,0.5633333333333335,True,0.0
193,Borda,0.5633333333333335,True,0.0
193,IRV,0.5633333333333335,True,0.0
193,RankedPairs,0.5633333333333335,True,0.0
194,Plurality,0.5349999999999998,True,0.0
194,Borda,0.5349999999999998,True,0.0
194,IRV,0.5349999999999998,True,0.0
194,RankedPairs,0.5349999999999998,True,0.0
195,Plurality,0.5083333333333332,,0.0
195,Borda,0.5083333333333332,,0.0
195,IRV,0.5050000000000002,,0.0
195,RankedPairs,0.5083333333333332,,0.0
196,Plurality,0.4850000000000001,False,0.0
196,Borda,0.5166666666666665,True,0.0
196,IRV,0.5133333333333332,False,0.0
196,RankedPairs,0.5166666666666665,True,0.0
197,Plurality,0.5216666666666668,False,0.0
197,Borda,0.53,True,0.0
197,IRV,0.53,True,0.0
197,RankedPairs,0.53,True,0.0
198,Plurality,0.5316666666666667,,0.0
198,Borda,0.5316666666666667,,0.0
198,IRV,0.5066666666666666,,0.0
198,RankedPairs,0.5316666666666667,,0.0
199,Plurality,0.5366666666666664,True,0.0
199,Borda,0.5366666666666664,True,0.0
199,IRV,0.5366666666666664,True,0.0
199,RankedPairs,0.5366666666666664,True,0.0
200,Plurality,0.5149999999999999,,0.0
200,Borda,0.515,,0.0
200,IRV,0.5149999999999999,,0.0
200,RankedPairs,0.515,,0.0
